term_code,term_desc,term_start_date,enrollment_date,date,days,level_desc,student_type,online,_FREQ_,Official
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Graduate,New First Time Grad Applicant,On-Campus Program,1,
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Graduate,New First Time Grad Applicant,On-Campus Program,105,357
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Graduate,New First Time Grad Applicant,Online Program,28,462
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Graduate,Returning,On-Campus Program,7,53
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Graduate,Returning,Online Program,1,52
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Graduate,Non Degree,On-Campus Program,,21
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Graduate,Non Degree,Online Program,,2
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,Continuing,On-Campus Program,4439,6294
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,Continuing,Online Program,251,1319
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,High School Special,On-Campus Program,,3
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,EKU Dual Credit,On-Campus Program,,769
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,New First Time Freshman,On-Campus Program,24,2150
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,New First Time Freshman,Online Program,5,122
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,Returning,On-Campus Program,33,169
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,Returning,Online Program,23,207
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,New First Time Transfer,On-Campus Program,140,469
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,New First Time Transfer,Online Program,57,525
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,Non Degree,On-Campus Program,2,25
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,Non Degree,Online Program,,12
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,Visiting,On-Campus Program,,2
202110,Fall 2020,17AUG2020:00:00:00,11APR2020:06:00:00,04-11,-128,Undergraduate,Visiting,Online Program,,4
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,Continuing,On-Campus Program,148,563
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,Continuing,Online Program,65,885
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,New First Time Grad Applicant,On-Campus Program,1,
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,New First Time Grad Applicant,On-Campus Program,106,357
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,New First Time Grad Applicant,Online Program,29,462
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,Returning,On-Campus Program,7,53
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,Returning,Online Program,1,52
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,Non Degree,On-Campus Program,,21
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Graduate,Non Degree,Online Program,,2
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,Continuing,On-Campus Program,4466,6294
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,Continuing,Online Program,259,1319
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,High School Special,On-Campus Program,,3
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,EKU Dual Credit,On-Campus Program,,769
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,New First Time Freshman,On-Campus Program,24,2150
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,New First Time Freshman,Online Program,6,122
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,Returning,On-Campus Program,33,169
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,Returning,Online Program,23,207
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,New First Time Transfer,On-Campus Program,142,469
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,New First Time Transfer,Online Program,59,525
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,Non Degree,On-Campus Program,2,25
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,Non Degree,Online Program,,12
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,Visiting,On-Campus Program,,2
202110,Fall 2020,17AUG2020:00:00:00,12APR2020:06:00:00,04-12,-127,Undergraduate,Visiting,Online Program,,4
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,Continuing,On-Campus Program,151,563
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,Continuing,Online Program,69,885
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,New First Time Grad Applicant,On-Campus Program,1,
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,New First Time Grad Applicant,On-Campus Program,106,357
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,New First Time Grad Applicant,Online Program,29,462
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,Returning,On-Campus Program,7,53
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,Returning,Online Program,1,52
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,Non Degree,On-Campus Program,,21
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Graduate,Non Degree,Online Program,,2
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,Continuing,On-Campus Program,4488,6294
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,Continuing,Online Program,264,1319
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,High School Special,On-Campus Program,,3
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,EKU Dual Credit,On-Campus Program,,769
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,New First Time Freshman,On-Campus Program,24,2150
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,New First Time Freshman,Online Program,6,122
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,Returning,On-Campus Program,33,169
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,Returning,Online Program,23,207
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,New First Time Transfer,On-Campus Program,145,469
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,New First Time Transfer,Online Program,63,525
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,Non Degree,On-Campus Program,2,25
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,Non Degree,Online Program,,12
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,Visiting,On-Campus Program,,2
202110,Fall 2020,17AUG2020:00:00:00,13APR2020:06:00:00,04-13,-126,Undergraduate,Visiting,Online Program,,4
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,Continuing,On-Campus Program,155,563
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,Continuing,Online Program,71,885
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,New First Time Grad Applicant,On-Campus Program,1,
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,New First Time Grad Applicant,On-Campus Program,111,357
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,New First Time Grad Applicant,Online Program,31,462
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,Returning,On-Campus Program,7,53
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,Returning,Online Program,1,52
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,Non Degree,On-Campus Program,,21
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Graduate,Non Degree,Online Program,,2
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,Continuing,On-Campus Program,4571,6294
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,Continuing,Online Program,285,1319
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,High School Special,On-Campus Program,,3
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,EKU Dual Credit,On-Campus Program,,769
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,New First Time Freshman,On-Campus Program,25,2150
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,New First Time Freshman,Online Program,6,122
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,Returning,On-Campus Program,36,169
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,Returning,Online Program,24,207
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,New First Time Transfer,On-Campus Program,148,469
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,New First Time Transfer,Online Program,72,525
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,Non Degree,On-Campus Program,2,25
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,Non Degree,Online Program,,12
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,Visiting,On-Campus Program,,2
202110,Fall 2020,17AUG2020:00:00:00,14APR2020:06:00:00,04-14,-125,Undergraduate,Visiting,Online Program,,4
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,Continuing,On-Campus Program,160,563
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,Continuing,Online Program,77,885
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,New First Time Grad Applicant,On-Campus Program,1,
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,New First Time Grad Applicant,On-Campus Program,114,357
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,New First Time Grad Applicant,Online Program,32,462
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,Returning,On-Campus Program,8,53
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,Returning,Online Program,1,52
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,Non Degree,On-Campus Program,,21
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Graduate,Non Degree,Online Program,,2
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,Continuing,On-Campus Program,4637,6294
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,Continuing,Online Program,302,1319
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,High School Special,On-Campus Program,,3
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,EKU Dual Credit,On-Campus Program,,769
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,New First Time Freshman,On-Campus Program,26,2150
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,New First Time Freshman,Online Program,6,122
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,Returning,On-Campus Program,39,169
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,Returning,Online Program,24,207
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,New First Time Transfer,On-Campus Program,158,469
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,New First Time Transfer,Online Program,77,525
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,Non Degree,On-Campus Program,3,25
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,Non Degree,Online Program,,12
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,Visiting,On-Campus Program,,2
202110,Fall 2020,17AUG2020:00:00:00,15APR2020:06:00:00,04-15,-124,Undergraduate,Visiting,Online Program,,4
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,Continuing,On-Campus Program,165,563
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,Continuing,Online Program,82,885
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,New First Time Grad Applicant,On-Campus Program,1,
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,New First Time Grad Applicant,On-Campus Program,118,357
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,New First Time Grad Applicant,Online Program,36,462
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,Returning,On-Campus Program,8,53
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,Returning,Online Program,1,52
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,Non Degree,On-Campus Program,,21
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Graduate,Non Degree,Online Program,,2
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,Continuing,On-Campus Program,4687,6294
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,Continuing,Online Program,313,1319
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,High School Special,On-Campus Program,,3
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,EKU Dual Credit,On-Campus Program,,769
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,New First Time Freshman,On-Campus Program,27,2150
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,New First Time Freshman,Online Program,9,122
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,Returning,On-Campus Program,40,169
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,Returning,Online Program,25,207
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,New First Time Transfer,On-Campus Program,162,469
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,New First Time Transfer,Online Program,86,525
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,Non Degree,On-Campus Program,3,25
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,Non Degree,Online Program,,12
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,Visiting,On-Campus Program,,2
202110,Fall 2020,17AUG2020:00:00:00,16APR2020:06:00:00,04-16,-123,Undergraduate,Visiting,Online Program,,4
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,Continuing,On-Campus Program,168,563
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,Continuing,Online Program,84,885
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,New First Time Grad Applicant,On-Campus Program,1,
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,New First Time Grad Applicant,On-Campus Program,124,357
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,New First Time Grad Applicant,Online Program,38,462
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,Returning,On-Campus Program,8,53
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,Returning,Online Program,1,52
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,Non Degree,On-Campus Program,,21
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Graduate,Non Degree,Online Program,,2
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,Continuing,On-Campus Program,4736,6294
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,Continuing,Online Program,333,1319
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,High School Special,On-Campus Program,,3
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,EKU Dual Credit,On-Campus Program,,769
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,New First Time Freshman,On-Campus Program,28,2150
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,New First Time Freshman,Online Program,9,122
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,Returning,On-Campus Program,40,169
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,Returning,Online Program,28,207
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,New First Time Transfer,On-Campus Program,165,469
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,New First Time Transfer,Online Program,93,525
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,Non Degree,On-Campus Program,3,25
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,Non Degree,Online Program,,12
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,Visiting,On-Campus Program,,2
202110,Fall 2020,17AUG2020:00:00:00,17APR2020:06:00:00,04-17,-122,Undergraduate,Visiting,Online Program,,4
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,Continuing,On-Campus Program,204,563
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,Continuing,Online Program,87,885
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,New First Time Grad Applicant,On-Campus Program,1,
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,New First Time Grad Applicant,On-Campus Program,127,357
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,New First Time Grad Applicant,Online Program,39,462
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,Returning,On-Campus Program,10,53
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,Returning,Online Program,1,52
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,Non Degree,On-Campus Program,,21
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Graduate,Non Degree,Online Program,,2
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,Continuing,On-Campus Program,4785,6294
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,Continuing,Online Program,340,1319
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,High School Special,On-Campus Program,,3
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,EKU Dual Credit,On-Campus Program,,769
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,New First Time Freshman,On-Campus Program,29,2150
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,New First Time Freshman,Online Program,9,122
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,Returning,On-Campus Program,40,169
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,Returning,Online Program,29,207
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,New First Time Transfer,On-Campus Program,170,469
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,New First Time Transfer,Online Program,98,525
202110,Fall 2020,17AUG2020:00:00:00,18APR2020:06:00:00,04-18,-121,Undergraduate,Non Degree,On-Campus Program,3,25
