term_code,term_desc,term_start_date,enrollment_date,date,days,level_desc,student_type,online,learner_age,_FREQ_,Official
202610,Fall 2025,18AUG2025:00:00:00,14OCT2025:06:00:00,10-14,57,Undergraduate,Visiting,Online Program,14 <= Age <= 20,3,3
202610,Fall 2025,18AUG2025:00:00:00,14OCT2025:06:00:00,10-14,57,Undergraduate,Visiting,Online Program,21 <= Age <= 24,2,2
202610,Fall 2025,18AUG2025:00:00:00,14OCT2025:06:00:00,10-14,57,Undergraduate,Visiting,Online Program,25 <= Age <= 82,,1
202610,Fall 2025,18AUG2025:00:00:00,14OCT2025:06:00:00,10-14,57,Undergraduate,Visiting,Online Program,25 <= Age <= 82,1,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Continuing,On-Campus Program,21 <= Age <= 24,161,110
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,,237
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,246,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Continuing,Online Program,14 <= Age <= 20,1,1
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Continuing,Online Program,21 <= Age <= 24,131,182
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Continuing,Online Program,25 <= Age <= 82,,849
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Continuing,Online Program,25 <= Age <= 82,840,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,1,1
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,New First Time Grad Applicant,On-Campus Program,21 <= Age <= 24,157,116
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,,98
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,100,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,2,2
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,New First Time Grad Applicant,Online Program,21 <= Age <= 24,131,173
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,,339
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,335,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Returning,On-Campus Program,21 <= Age <= 24,2,2
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Returning,On-Campus Program,25 <= Age <= 82,,25
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Returning,On-Campus Program,25 <= Age <= 82,27,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Returning,Online Program,21 <= Age <= 24,5,5
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Returning,Online Program,25 <= Age <= 82,,51
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Returning,Online Program,25 <= Age <= 82,48,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,,8
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,8,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Non Degree,Online Program,25 <= Age <= 82,,2
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Non Degree,Online Program,25 <= Age <= 82,2,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Graduate,Visiting,On-Campus Program,21 <= Age <= 24,1,1
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,3096,3092
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Continuing,On-Campus Program,21 <= Age <= 24,2518,2516
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Continuing,On-Campus Program,25 <= Age <= 82,,387
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Continuing,On-Campus Program,25 <= Age <= 82,387,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Continuing,Online Program,14 <= Age <= 20,163,162
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Continuing,Online Program,21 <= Age <= 24,527,525
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Continuing,Online Program,25 <= Age <= 82,,1453
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Continuing,Online Program,25 <= Age <= 82,1455,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,EKU Dual Credit,On-Campus Program,14 <= Age <= 20,1400,1330
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Freshman,On-Campus Program,14 <= Age <= 20,2270,2269
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Freshman,On-Campus Program,21 <= Age <= 24,40,40
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Freshman,On-Campus Program,25 <= Age <= 82,,15
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Freshman,On-Campus Program,25 <= Age <= 82,15,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Freshman,Online Program,14 <= Age <= 20,116,117
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Freshman,Online Program,21 <= Age <= 24,35,35
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Freshman,Online Program,25 <= Age <= 82,,217
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Freshman,Online Program,25 <= Age <= 82,218,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Returning,On-Campus Program,14 <= Age <= 20,40,40
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Returning,On-Campus Program,21 <= Age <= 24,56,55
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Returning,On-Campus Program,25 <= Age <= 82,,41
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Returning,On-Campus Program,25 <= Age <= 82,41,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Returning,Online Program,14 <= Age <= 20,9,9
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Returning,Online Program,21 <= Age <= 24,46,46
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Returning,Online Program,25 <= Age <= 82,,184
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Returning,Online Program,25 <= Age <= 82,184,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Transfer,On-Campus Program,14 <= Age <= 20,238,238
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Transfer,On-Campus Program,21 <= Age <= 24,158,158
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Transfer,On-Campus Program,25 <= Age <= 82,,97
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Transfer,On-Campus Program,25 <= Age <= 82,98,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Transfer,Online Program,14 <= Age <= 20,52,52
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Transfer,Online Program,21 <= Age <= 24,147,146
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Transfer,Online Program,25 <= Age <= 82,,513
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,New First Time Transfer,Online Program,25 <= Age <= 82,510,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Non Degree,On-Campus Program,14 <= Age <= 20,1,1
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Non Degree,On-Campus Program,21 <= Age <= 24,5,5
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Non Degree,On-Campus Program,25 <= Age <= 82,,8
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Non Degree,On-Campus Program,25 <= Age <= 82,8,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Non Degree,Online Program,21 <= Age <= 24,2,2
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Non Degree,Online Program,25 <= Age <= 82,,7
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Non Degree,Online Program,25 <= Age <= 82,7,
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Visiting,On-Campus Program,21 <= Age <= 24,1,1
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Visiting,Online Program,14 <= Age <= 20,3,3
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Visiting,Online Program,21 <= Age <= 24,2,2
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Visiting,Online Program,25 <= Age <= 82,,1
202610,Fall 2025,18AUG2025:00:00:00,15OCT2025:06:00:00,10-15,58,Undergraduate,Visiting,Online Program,25 <= Age <= 82,1,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Continuing,On-Campus Program,21 <= Age <= 24,160,110
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,,237
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,247,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Continuing,Online Program,14 <= Age <= 20,1,1
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Continuing,Online Program,21 <= Age <= 24,131,182
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Continuing,Online Program,25 <= Age <= 82,,849
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Continuing,Online Program,25 <= Age <= 82,840,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,1,1
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,New First Time Grad Applicant,On-Campus Program,21 <= Age <= 24,157,116
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,,98
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,100,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,2,2
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,New First Time Grad Applicant,Online Program,21 <= Age <= 24,131,173
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,,339
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,334,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Returning,On-Campus Program,21 <= Age <= 24,2,2
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Returning,On-Campus Program,25 <= Age <= 82,,25
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Returning,On-Campus Program,25 <= Age <= 82,27,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Returning,Online Program,21 <= Age <= 24,5,5
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Returning,Online Program,25 <= Age <= 82,,51
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Returning,Online Program,25 <= Age <= 82,47,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,,8
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,8,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Non Degree,Online Program,25 <= Age <= 82,,2
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Non Degree,Online Program,25 <= Age <= 82,2,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Graduate,Visiting,On-Campus Program,21 <= Age <= 24,1,1
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,3089,3092
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Continuing,On-Campus Program,21 <= Age <= 24,2525,2516
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Continuing,On-Campus Program,25 <= Age <= 82,,387
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Continuing,On-Campus Program,25 <= Age <= 82,387,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Continuing,Online Program,14 <= Age <= 20,162,162
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Continuing,Online Program,21 <= Age <= 24,528,525
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Continuing,Online Program,25 <= Age <= 82,,1453
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Continuing,Online Program,25 <= Age <= 82,1454,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,EKU Dual Credit,On-Campus Program,14 <= Age <= 20,1400,1330
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Freshman,On-Campus Program,14 <= Age <= 20,2267,2269
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Freshman,On-Campus Program,21 <= Age <= 24,40,40
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Freshman,On-Campus Program,25 <= Age <= 82,,15
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Freshman,On-Campus Program,25 <= Age <= 82,15,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Freshman,Online Program,14 <= Age <= 20,118,117
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Freshman,Online Program,21 <= Age <= 24,33,35
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Freshman,Online Program,25 <= Age <= 82,,217
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Freshman,Online Program,25 <= Age <= 82,215,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Returning,On-Campus Program,14 <= Age <= 20,40,40
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Returning,On-Campus Program,21 <= Age <= 24,56,55
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Returning,On-Campus Program,25 <= Age <= 82,,41
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Returning,On-Campus Program,25 <= Age <= 82,41,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Returning,Online Program,14 <= Age <= 20,9,9
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Returning,Online Program,21 <= Age <= 24,46,46
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Returning,Online Program,25 <= Age <= 82,,184
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Returning,Online Program,25 <= Age <= 82,186,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Transfer,On-Campus Program,14 <= Age <= 20,238,238
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Transfer,On-Campus Program,21 <= Age <= 24,158,158
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Transfer,On-Campus Program,25 <= Age <= 82,,97
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Transfer,On-Campus Program,25 <= Age <= 82,98,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Transfer,Online Program,14 <= Age <= 20,52,52
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Transfer,Online Program,21 <= Age <= 24,147,146
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Transfer,Online Program,25 <= Age <= 82,,513
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,New First Time Transfer,Online Program,25 <= Age <= 82,510,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Non Degree,On-Campus Program,14 <= Age <= 20,1,1
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Non Degree,On-Campus Program,21 <= Age <= 24,5,5
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Non Degree,On-Campus Program,25 <= Age <= 82,,8
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Non Degree,On-Campus Program,25 <= Age <= 82,8,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Non Degree,Online Program,21 <= Age <= 24,2,2
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Non Degree,Online Program,25 <= Age <= 82,,7
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Non Degree,Online Program,25 <= Age <= 82,7,
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Visiting,On-Campus Program,21 <= Age <= 24,1,1
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Visiting,Online Program,14 <= Age <= 20,3,3
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Visiting,Online Program,21 <= Age <= 24,2,2
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Visiting,Online Program,25 <= Age <= 82,,1
202610,Fall 2025,18AUG2025:00:00:00,16OCT2025:06:00:00,10-16,59,Undergraduate,Visiting,Online Program,25 <= Age <= 82,1,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Continuing,On-Campus Program,21 <= Age <= 24,160,110
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,,237
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Continuing,On-Campus Program,25 <= Age <= 82,247,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Continuing,Online Program,14 <= Age <= 20,1,1
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Continuing,Online Program,21 <= Age <= 24,131,182
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Continuing,Online Program,25 <= Age <= 82,,849
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Continuing,Online Program,25 <= Age <= 82,839,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,New First Time Grad Applicant,On-Campus Program,14 <= Age <= 20,1,1
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,New First Time Grad Applicant,On-Campus Program,21 <= Age <= 24,157,116
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,,98
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,New First Time Grad Applicant,On-Campus Program,25 <= Age <= 82,100,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,New First Time Grad Applicant,Online Program,14 <= Age <= 20,2,2
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,New First Time Grad Applicant,Online Program,21 <= Age <= 24,130,173
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,,339
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,New First Time Grad Applicant,Online Program,25 <= Age <= 82,335,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Returning,On-Campus Program,21 <= Age <= 24,2,2
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Returning,On-Campus Program,25 <= Age <= 82,,25
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Returning,On-Campus Program,25 <= Age <= 82,26,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Returning,Online Program,21 <= Age <= 24,5,5
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Returning,Online Program,25 <= Age <= 82,,51
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Returning,Online Program,25 <= Age <= 82,48,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,,8
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Non Degree,On-Campus Program,25 <= Age <= 82,8,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Non Degree,Online Program,25 <= Age <= 82,,2
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Non Degree,Online Program,25 <= Age <= 82,2,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Graduate,Visiting,On-Campus Program,21 <= Age <= 24,1,1
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,Continuing,On-Campus Program,14 <= Age <= 20,3086,3092
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,Continuing,On-Campus Program,21 <= Age <= 24,2528,2516
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,Continuing,On-Campus Program,25 <= Age <= 82,,387
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,Continuing,On-Campus Program,25 <= Age <= 82,387,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,Continuing,Online Program,14 <= Age <= 20,163,162
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,Continuing,Online Program,21 <= Age <= 24,527,525
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,Continuing,Online Program,25 <= Age <= 82,,1453
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,Continuing,Online Program,25 <= Age <= 82,1454,
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,EKU Dual Credit,On-Campus Program,14 <= Age <= 20,1400,1330
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,New First Time Freshman,On-Campus Program,14 <= Age <= 20,2266,2269
202610,Fall 2025,18AUG2025:00:00:00,17OCT2025:06:00:00,10-17,60,Undergraduate,New First Time Freshman,On-Campus Program,21 <= Age <= 24,40,40
